Frecuencia (Hz)	volumen (dB)
11644,079590	-106,015831
11646,771240	-107,518143
11649,462891	-108,555893
11652,154541	-107,245216
11654,846191	-107,156898
11657,537842	-106,420204
11660,229492	-105,629745
11662,921143	-106,289619
11665,612793	-108,112061
11668,304443	-106,721115
11670,996094	-107,921349
11673,687744	-106,617889
11676,379395	-106,863235
11679,071045	-107,867607
11681,762695	-107,668617
11684,454346	-107,303688
11687,145996	-107,413734
11689,837646	-106,410858
11692,529297	-107,830376
11695,220947	-107,596504
11697,912598	-107,300522
11700,604248	-107,071693
11703,295898	-107,346703
11705,987549	-107,213264
11708,679199	-106,404266
11711,370850	-107,224449
11714,062500	-107,699020
11716,754150	-106,616463
11719,445801	-106,257858
11722,137451	-106,347412
11724,829102	-107,222000
11727,520752	-106,578705
11730,212402	-105,606812
11732,904053	-105,542404
11735,595703	-106,497063
11738,287354	-105,942711
11740,979004	-106,311470
11743,670654	-106,457375
11746,362305	-106,899796
11749,053955	-105,994804
11751,745605	-107,984512
11754,437256	-107,453056
11757,128906	-106,311630
11759,820557	-107,372978
11762,512207	-107,174431
11765,203857	-105,622665
11767,895508	-107,819580
11770,587158	-106,630554
11773,278809	-107,310616
11775,970459	-107,121872
11778,662109	-107,254044
11781,353760	-106,216820
11784,045410	-106,987312
11786,737061	-106,407799
11789,428711	-107,000038
11792,120361	-107,034233
11794,812012	-105,319199
11797,503662	-106,815910
11800,195313	-107,320328
11802,886963	-106,034073
11805,578613	-107,200264
11808,270264	-107,631676
11810,961914	-105,832527
11813,653564	-105,931839
11816,345215	-108,020714
11819,036865	-107,513992
11821,728516	-106,708984
11824,420166	-105,834671
11827,111816	-106,540138
11829,803467	-107,505257
11832,495117	-106,723267
11835,186768	-106,348373
11837,878418	-108,722855
11840,570068	-106,470222
11843,261719	-106,712280
11845,953369	-109,069496
11848,645020	-106,748199
11851,336670	-106,469360
11854,028320	-105,909309
11856,719971	-106,286911
11859,411621	-107,710663
11862,103271	-106,364075
11864,794922	-106,788521
11867,486572	-107,651337
11870,178223	-107,693619
11872,869873	-107,155327
11875,561523	-106,911003
11878,253174	-106,847260
11880,944824	-105,633224
11883,636475	-106,060371
11886,328125	-107,629784
11889,019775	-105,793518
11891,711426	-105,306862
11894,403076	-107,343498
11897,094727	-108,158401
11899,786377	-107,679810
11902,478027	-106,630142
11905,169678	-105,426308
11907,861328	-105,873962
11910,552979	-107,434494
11913,244629	-107,440269
11915,936279	-106,020615
11918,627930	-107,682236
11921,319580	-108,010681
11924,011230	-107,367188
11926,702881	-107,017906
11929,394531	-107,280212
11932,086182	-107,843445
11934,777832	-107,230370
11937,469482	-105,921623
11940,161133	-107,933289
11942,852783	-106,794975
11945,544434	-105,562500
11948,236084	-104,532303
11950,927734	-106,387520
11953,619385	-107,141579
11956,311035	-106,960823
11959,002686	-106,758141
11961,694336	-108,075470
11964,385986	-107,395897
11967,077637	-106,888214
11969,769287	-106,462692
11972,460938	-105,830910
11975,152588	-105,957581
11977,844238	-106,125587
11980,535889	-108,423309
11983,227539	-107,141533
11985,919189	-106,494003
11988,610840	-107,153481
11991,302490	-107,909714
11993,994141	-106,134926
11996,685791	-107,440796
11999,377441	-106,815125
12002,069092	-106,055016
12004,760742	-106,027039
12007,452393	-106,627037
12010,144043	-106,821358
12012,835693	-107,731468
12015,527344	-107,561256
12018,218994	-106,965843
12020,910645	-107,776344
12023,602295	-107,601158
12026,293945	-106,991707
12028,985596	-105,925156
12031,677246	-106,881905
12034,368896	-108,386398
12037,060547	-107,001541
12039,752197	-106,455040
12042,443848	-107,423561
12045,135498	-105,893715
12047,827148	-107,436340
12050,518799	-105,743568
12053,210449	-106,514603
12055,902100	-107,446266
12058,593750	-106,893295
12061,285400	-106,482315
12063,977051	-107,142273
12066,668701	-107,051338
12069,360352	-106,986954
12072,052002	-108,249908
12074,743652	-106,473145
12077,435303	-106,270309
12080,126953	-106,874512
12082,818604	-107,408653
12085,510254	-107,262802
12088,201904	-106,993805
12090,893555	-106,206299
12093,585205	-106,897278
12096,276855	-105,725548
12098,968506	-107,330772
12101,660156	-108,599876
12104,351807	-107,048386
12107,043457	-107,264381
12109,735107	-106,438736
12112,426758	-106,763000
12115,118408	-105,798805
12117,810059	-106,574242
12120,501709	-107,966133
12123,193359	-107,782288
12125,885010	-106,954910
12128,576660	-107,014206
12131,268311	-107,532814
12133,959961	-107,888901
12136,651611	-107,637360
12139,343262	-108,914635
12142,034912	-106,496712
12144,726563	-106,999359
12147,418213	-106,708679
12150,109863	-106,985405
12152,801514	-107,365715
12155,493164	-106,324532
12158,184814	-105,749611
12160,876465	-106,459213
12163,568115	-107,725563
12166,259766	-106,663429
12168,951416	-105,928505
12171,643066	-106,130318
12174,334717	-107,684746
12177,026367	-106,043800
12179,718018	-107,551422
12182,409668	-107,775681
12185,101318	-107,259766
12187,792969	-106,821907
12190,484619	-106,499046
12193,176270	-107,090446
12195,867920	-106,192123
12198,559570	-106,587021
12201,251221	-106,201027
12203,942871	-107,658493
12206,634521	-105,675926
12209,326172	-107,175804
12212,017822	-106,298233
12214,709473	-107,475685
12217,401123	-107,190979
12220,092773	-108,042442
12222,784424	-107,139862
12225,476074	-106,762123
12228,167725	-107,438271
12230,859375	-106,019066
12233,551025	-106,793999
12236,242676	-107,497139
12238,934326	-107,823456
12241,625977	-106,846825
12244,317627	-107,394203
12247,009277	-107,998611
12249,700928	-107,584755
12252,392578	-107,931511
12255,084229	-107,723984
12257,775879	-106,760963
12260,467529	-108,741035
12263,159180	-107,113853
12265,850830	-105,311577
12268,542480	-107,259148
12271,234131	-107,613846
12273,925781	-105,563431
12276,617432	-106,998337
12279,309082	-106,858681
12282,000732	-106,708923
12284,692383	-107,766747
12287,384033	-104,655823
12290,075684	-107,640228
12292,767334	-107,972733
12295,458984	-107,454361
12298,150635	-106,982239
12300,842285	-107,010223
12303,533936	-107,191124
12306,225586	-106,914825
12308,917236	-107,449394
12311,608887	-106,989685
12314,300537	-108,097336
12316,992188	-107,839279
12319,683838	-107,794067
12322,375488	-106,349243
12325,067139	-107,794067
12327,758789	-107,349869
12330,450439	-107,107224
12333,142090	-107,289566
12335,833740	-107,117737
12338,525391	-106,811348
12341,217041	-107,318443
12343,908691	-108,566467
12346,600342	-108,013885
12349,291992	-106,834122
12351,983643	-105,906662
12354,675293	-105,747818
12357,366943	-107,499680
12360,058594	-107,336815
12362,750244	-105,796623
12365,441895	-106,221375
12368,133545	-106,382675
12370,825195	-107,486565
12373,516846	-106,335777
12376,208496	-106,350082
12378,900146	-107,602608
12381,591797	-107,704468
12384,283447	-106,185318
12386,975098	-106,311310
12389,666748	-105,503288
12392,358398	-106,611862
12395,050049	-108,966324
12397,741699	-107,942970
12400,433350	-106,869431
12403,125000	-105,226997
12405,816650	-106,830299
12408,508301	-106,999046
12411,199951	-107,320580
12413,891602	-107,968445
12416,583252	-106,488388
12419,274902	-107,242928
12421,966553	-107,082893
12424,658203	-107,949081
12427,349854	-108,197891
12430,041504	-106,402229
12432,733154	-107,206688
12435,424805	-107,797554
12438,116455	-105,902245
12440,808105	-106,625114
12443,499756	-106,455734
12446,191406	-107,095879
12448,883057	-107,366013
12451,574707	-107,429314
12454,266357	-107,306038
12456,958008	-106,888817
12459,649658	-105,799255
12462,341309	-107,159698
12465,032959	-106,608582
12467,724609	-108,362846
12470,416260	-106,554359
12473,107910	-106,747475
12475,799561	-106,721207
12478,491211	-107,197136
12481,182861	-105,757057
12483,874512	-107,250114
12486,566162	-106,357185
12489,257813	-104,947632
12491,949463	-106,710106
12494,641113	-108,462540
12497,332764	-108,120125
12500,024414	-107,085861
12502,716064	-107,766464
12505,407715	-108,383652
12508,099365	-107,447594
12510,791016	-106,771942
12513,482666	-107,549225
12516,174316	-106,280830
12518,865967	-107,018234
12521,557617	-107,918205
12524,249268	-107,547356
12526,940918	-107,484680
12529,632568	-108,542587
12532,324219	-107,735489
12535,015869	-106,866821
12537,707520	-107,854080
12540,399170	-107,019943
12543,090820	-107,261009
12545,782471	-108,455353
12548,474121	-106,861259
12551,165771	-107,499443
12553,857422	-107,201881
12556,549072	-107,878937
12559,240723	-106,451073
12561,932373	-106,572594
12564,624023	-107,768814
12567,315674	-107,226662
12570,007324	-106,764503
12572,698975	-106,505745
12575,390625	-107,549339
12578,082275	-107,168617
12580,773926	-108,165077
12583,465576	-108,030411
12586,157227	-106,609184
12588,848877	-108,261726
12591,540527	-107,644196
12594,232178	-106,456596
12596,923828	-108,343834
12599,615479	-106,820808
12602,307129	-107,976120
12604,998779	-107,755173
12607,690430	-106,571037
12610,382080	-105,567284
12613,073730	-106,154198
12615,765381	-107,251694
12618,457031	-107,793633
12621,148682	-107,560860
12623,840332	-106,384850
12626,531982	-104,889267
12629,223633	-106,201302
12631,915283	-108,021011
12634,606934	-106,491791
12637,298584	-106,275452
12639,990234	-106,241280
12642,681885	-106,875763
12645,373535	-107,018112
12648,065186	-107,325096
12650,756836	-107,407005
12653,448486	-107,733879
12656,140137	-107,249451
12658,831787	-107,914108
12661,523438	-106,623947
12664,215088	-107,276001
12666,906738	-109,182030
12669,598389	-108,730087
12672,290039	-107,916199
12674,981689	-106,016190
12677,673340	-106,583313
12680,364990	-107,395782
12683,056641	-106,661545
12685,748291	-106,348511
12688,439941	-107,617523
12691,131592	-107,796494
12693,823242	-107,009529
12696,514893	-107,687401
12699,206543	-105,695038
12701,898193	-106,279228
12704,589844	-106,851578
12707,281494	-105,754585
12709,973145	-107,221054
12712,664795	-108,154762
12715,356445	-106,954872
12718,048096	-106,021912
12720,739746	-107,817879
12723,431396	-107,886520
12726,123047	-106,805504
12728,814697	-107,084251
12731,506348	-108,004929
12734,197998	-108,296837
12736,889648	-106,793190
12739,581299	-106,410713
12742,272949	-107,778458
12744,964600	-107,300690
12747,656250	-107,628754
12750,347900	-107,476685
12753,039551	-106,709183
12755,731201	-106,624290
12758,422852	-106,706894
12761,114502	-106,969536
12763,806152	-106,018188
12766,497803	-106,804459
12769,189453	-107,372589
12771,881104	-108,425713
12774,572754	-105,761864
12777,264404	-106,970528
12779,956055	-106,262100
12782,647705	-107,573753
12785,339355	-106,505150
12788,031006	-108,698143
12790,722656	-109,400047
12793,414307	-107,366219
12796,105957	-108,475327
12798,797607	-106,704910
12801,489258	-106,822365
12804,180908	-106,369614
12806,872559	-107,450058
12809,564209	-107,836113
12812,255859	-106,354218
12814,947510	-106,220924
12817,639160	-105,980736
12820,330811	-105,343918
12823,022461	-106,685509
12825,714111	-107,073608
12828,405762	-107,063850
12831,097412	-106,841248
12833,789063	-107,070465
12836,480713	-106,024132
12839,172363	-106,590256
12841,864014	-106,802773
12844,555664	-107,119446
12847,247314	-107,267952
12849,938965	-106,867577
12852,630615	-107,961121
12855,322266	-108,375961
12858,013916	-106,125717
12860,705566	-106,433052
12863,397217	-107,681030
12866,088867	-107,124001
12868,780518	-107,222252
12871,472168	-104,886208
12874,163818	-105,780754
12876,855469	-107,379059
12879,547119	-107,194328
12882,238770	-106,274902
12884,930420	-106,443382
12887,622070	-105,650963
12890,313721	-106,500237
12893,005371	-106,887558
12895,697021	-107,480484
12898,388672	-107,993301
12901,080322	-106,303207
12903,771973	-107,582130
12906,463623	-106,682541
12909,155273	-103,559052
12911,846924	-108,330284
12914,538574	-107,959763
12917,230225	-106,590973
12919,921875	-107,285561
12922,613525	-106,903046
12925,305176	-106,500656
12927,996826	-106,010719
12930,688477	-105,684059
12933,380127	-106,912903
12936,071777	-107,996445
12938,763428	-107,112488
12941,455078	-107,573555
12944,146729	-108,068230
12946,838379	-107,287979
12949,530029	-106,011108
12952,221680	-107,108894
12954,913330	-106,824188
12957,604980	-106,166946
12960,296631	-106,127762
12962,988281	-106,490761
12965,679932	-107,887749
12968,371582	-107,129005
12971,063232	-107,158699
12973,754883	-107,554573
12976,446533	-106,963188
12979,138184	-107,114853
12981,829834	-106,770287
12984,521484	-107,187286
12987,213135	-106,058754
12989,904785	-107,672035
12992,596436	-107,291260
12995,288086	-108,185898
12997,979736	-106,238312
13000,671387	-106,110306
13003,363037	-107,395119
13006,054688	-108,929077
13008,746338	-106,899216
13011,437988	-106,600235
13014,129639	-106,797905
13016,821289	-107,638466
13019,512939	-106,745613
13022,204590	-106,506317
13024,896240	-106,683006
13027,587891	-107,389748
13030,279541	-107,493614
13032,971191	-107,607323
13035,662842	-107,161209
13038,354492	-107,870689
13041,046143	-108,701614
13043,737793	-107,359032
13046,429443	-108,239632
13049,121094	-106,541412
13051,812744	-106,194229
13054,504395	-107,012543
13057,196045	-107,684418
13059,887695	-107,545525
13062,579346	-107,803482
13065,270996	-104,948814
13067,962646	-107,104851
13070,654297	-107,836601
13073,345947	-106,194099
13076,037598	-107,399017
13078,729248	-106,249229
13081,420898	-107,276833
13084,112549	-106,663681
13086,804199	-108,333923
13089,495850	-106,778900
13092,187500	-107,190804
13094,879150	-107,426544
13097,570801	-108,034042
13100,262451	-106,978867
13102,954102	-107,645035
13105,645752	-106,380180
13108,337402	-108,165535
13111,029053	-108,070480
13113,720703	-106,283333
13116,412354	-106,972954
13119,104004	-105,602318
13121,795654	-106,485794
13124,487305	-107,739548
13127,178955	-107,704117
13129,870605	-107,023079
13132,562256	-107,333397
13135,253906	-105,926590
13137,945557	-106,951233
13140,637207	-106,690689
13143,328857	-107,436478
13146,020508	-107,132347
13148,712158	-107,816902
13151,403809	-107,295906
13154,095459	-106,361435
13156,787109	-107,722076
13159,478760	-107,104004
13162,170410	-106,423813
13164,862061	-108,454865
13167,553711	-107,985168
13170,245361	-107,392761
13172,937012	-106,865578
13175,628662	-107,076385
13178,320313	-108,699493
13181,011963	-106,829155
13183,703613	-107,130234
13186,395264	-107,364708
13189,086914	-106,466797
13191,778564	-106,671822
13194,470215	-106,316254
13197,161865	-108,598434
13199,853516	-108,653114
13202,545166	-107,167862
13205,236816	-108,021027
13207,928467	-107,166878
13210,620117	-108,370529
13213,311768	-107,112709
13216,003418	-106,431763
13218,695068	-105,972809
13221,386719	-106,253281
13224,078369	-107,836357
13226,770020	-108,670837
13229,461670	-108,579369
13232,153320	-108,509384
13234,844971	-107,110550
13237,536621	-107,636520
13240,228271	-107,053017
13242,919922	-107,991951
13245,611572	-107,599777
13248,303223	-105,958771
13250,994873	-105,833603
13253,686523	-106,224182
13256,378174	-108,918655
13259,069824	-108,425423
13261,761475	-106,422806
13264,453125	-107,089737
13267,144775	-108,118996
13269,836426	-107,998589
13272,528076	-108,631836
13275,219727	-107,163895
13277,911377	-108,993477
13280,603027	-106,392570
13283,294678	-107,143982
13285,986328	-106,882103
13288,677979	-106,953537
13291,369629	-105,859764
13294,061279	-106,283226
13296,752930	-106,829605
13299,444580	-107,494934
13302,136230	-107,090866
13304,827881	-107,795944
13307,519531	-107,449997
13310,211182	-106,720764
13312,902832	-106,478180
13315,594482	-106,106758
13318,286133	-106,074684
13320,977783	-105,770752
13323,669434	-107,100639
13326,361084	-106,407349
13329,052734	-107,134682
13331,744385	-105,619965
13334,436035	-107,347786
13337,127686	-106,668106
13339,819336	-108,562057
13342,510986	-107,016151
13345,202637	-106,018356
13347,894287	-106,636978
13350,585938	-108,533401
13353,277588	-107,885963
13355,969238	-108,260262
13358,660889	-107,037651
13361,352539	-107,104897
13364,044189	-107,115875
13366,735840	-106,573616
13369,427490	-107,125183
13372,119141	-109,247253
13374,810791	-109,006401
13377,502441	-108,842148
13380,194092	-107,909225
13382,885742	-107,179626
13385,577393	-106,331978
13388,269043	-107,366241
13390,960693	-106,773964
13393,652344	-108,338089
13396,343994	-107,636459
13399,035645	-106,939156
13401,727295	-106,657051
13404,418945	-106,452858
13407,110596	-107,542183
13409,802246	-106,763168
13412,493896	-106,345779
13415,185547	-107,560020
13417,877197	-107,271675
13420,568848	-106,599617
13423,260498	-108,545975
13425,952148	-107,552269
13428,643799	-107,670113
13431,335449	-106,998528
13434,027100	-107,787521
13436,718750	-107,334106
13439,410400	-106,558266
13442,102051	-105,067726
13444,793701	-106,380226
13447,485352	-107,116241
13450,177002	-108,207687
13452,868652	-107,801323
13455,560303	-107,186440
13458,251953	-107,794334
13460,943604	-108,981567
13463,635254	-106,578789
13466,326904	-105,563751
13469,018555	-108,401176
13471,710205	-107,553780
13474,401855	-106,144745
13477,093506	-107,119690
13479,785156	-107,196022
13482,476807	-106,899483
13485,168457	-107,653191
13487,860107	-107,492500
13490,551758	-107,459831
13493,243408	-107,458275
13495,935059	-108,770950
13498,626709	-107,164185
13501,318359	-108,033012
13504,010010	-107,053421
13506,701660	-107,731819
13509,393311	-107,368279
13512,084961	-107,690285
13514,776611	-106,604179
13517,468262	-106,795746
13520,159912	-108,355118
13522,851563	-107,624519
13525,543213	-107,588158
13528,234863	-107,210442
13530,926514	-107,900925
13533,618164	-107,132820
13536,309814	-106,759689
13539,001465	-106,419090
13541,693115	-107,620972
13544,384766	-107,695374
13547,076416	-107,439278
13549,768066	-107,105377
13552,459717	-108,043694
13555,151367	-106,077309
13557,843018	-108,632538
13560,534668	-108,391464
13563,226318	-109,279503
13565,917969	-107,904221
13568,609619	-107,306999
13571,301270	-108,126350
13573,992920	-107,471085
13576,684570	-108,110252
13579,376221	-107,381851
13582,067871	-107,473053
13584,759521	-107,822723
13587,451172	-107,269798
13590,142822	-107,210449
13592,834473	-107,770302
13595,526123	-106,038635
13598,217773	-108,056374
13600,909424	-107,825485
13603,601074	-108,042999
13606,292725	-108,273743
13608,984375	-107,251457
13611,676025	-107,711304
13614,367676	-106,576317
13617,059326	-106,696800
13619,750977	-106,796371
13622,442627	-105,936630
13625,134277	-107,490112
13627,825928	-106,958832
13630,517578	-108,063385
13633,209229	-107,875320
13635,900879	-107,880264
13638,592529	-108,514191
13641,284180	-107,261063
13643,975830	-107,590012
13646,667480	-107,791275
13649,359131	-107,407478
13652,050781	-108,775871
13654,742432	-108,331345
13657,434082	-107,048615
13660,125732	-107,664742
13662,817383	-107,147018
13665,509033	-106,974281
13668,200684	-107,327026
13670,892334	-108,268517
13673,583984	-106,908852
13676,275635	-106,985649
13678,967285	-108,026108
13681,658936	-105,674812
13684,350586	-108,276276
13687,042236	-106,762856
13689,733887	-107,761093
13692,425537	-107,453026
13695,117188	-106,515862
13697,808838	-107,459312
13700,500488	-108,078300
13703,192139	-107,557083
13705,883789	-108,701866
13708,575439	-106,994194
13711,267090	-107,448929
13713,958740	-107,947052
13716,650391	-108,330757
13719,342041	-107,329765
13722,033691	-107,716362
13724,725342	-107,628242
13727,416992	-108,964951
13730,108643	-107,578560
13732,800293	-106,461052
13735,491943	-106,329514
13738,183594	-109,393997
13740,875244	-107,425537
13743,566895	-107,212082
13746,258545	-106,487938
13748,950195	-107,471954
13751,641846	-107,919632
13754,333496	-108,766960
13757,025146	-107,345444
13759,716797	-107,785484
13762,408447	-107,938980
13765,100098	-108,182930
13767,791748	-106,638412
13770,483398	-106,394043
13773,175049	-105,863762
13775,866699	-107,242477
13778,558350	-107,147110
13781,250000	-107,185776
13783,941650	-107,336113
13786,633301	-108,416435
13789,324951	-107,762550
13792,016602	-107,671188
13794,708252	-106,815468
13797,399902	-108,006584
13800,091553	-107,165642
13802,783203	-108,580933
13805,474854	-108,398094
13808,166504	-107,342064
13810,858154	-108,257401
13813,549805	-107,602951
13816,241455	-106,250999
13818,933105	-108,334007
13821,624756	-107,469162
13824,316406	-107,682510
13827,008057	-108,153069
13829,699707	-107,761749
13832,391357	-107,505745
13835,083008	-109,178085
13837,774658	-107,128349
13840,466309	-107,186119
13843,157959	-105,902649
13845,849609	-107,203842
13848,541260	-106,506271
13851,232910	-107,635857
13853,924561	-106,532501
13856,616211	-106,468834
13859,307861	-107,699356
13861,999512	-106,690598
13864,691162	-107,604660
13867,382813	-108,001106
13870,074463	-107,777550
13872,766113	-107,257751
13875,457764	-106,163681
13878,149414	-106,836555
13880,841064	-107,472282
13883,532715	-107,786186
13886,224365	-107,363335
13888,916016	-107,888947
13891,607666	-107,345871
13894,299316	-107,160706
13896,990967	-107,479568
13899,682617	-107,621529
13902,374268	-107,496536
13905,065918	-107,648140
13907,757568	-108,018837
13910,449219	-107,553375
13913,140869	-108,072426
13915,832520	-110,291573
13918,524170	-108,517944
13921,215820	-107,063416
13923,907471	-108,419464
13926,599121	-109,299057
13929,290771	-107,134460
13931,982422	-106,573975
13934,674072	-107,235840
13937,365723	-108,286324
13940,057373	-107,186241
13942,749023	-107,147713
13945,440674	-108,413254
13948,132324	-107,706711
13950,823975	-108,441330
13953,515625	-107,034233
13956,207275	-108,496384
13958,898926	-106,324219
13961,590576	-105,893143
13964,282227	-106,262039
13966,973877	-107,282982
13969,665527	-106,151985
13972,357178	-108,731308
13975,048828	-107,434059
13977,740479	-107,647789
13980,432129	-107,048264
13983,123779	-107,268089
13985,815430	-107,335075
13988,507080	-106,403900
13991,198730	-107,781181
13993,890381	-106,304062
13996,582031	-106,285133
13999,273682	-106,270142
14001,965332	-106,799294
14004,656982	-105,483215
14007,348633	-107,139481
14010,040283	-107,776100
14012,731934	-105,836098
14015,423584	-106,176300
14018,115234	-108,482506
14020,806885	-108,364426
14023,498535	-108,713966
14026,190186	-107,404953
14028,881836	-107,383995
14031,573486	-106,885597
14034,265137	-107,035072
14036,956787	-108,715958
14039,648438	-107,383835
14042,340088	-107,865158
14045,031738	-106,660622
14047,723389	-107,559685
14050,415039	-107,563179
14053,106689	-107,030563
14055,798340	-108,773773
14058,489990	-107,347466
14061,181641	-107,032578
14063,873291	-106,195450
14066,564941	-109,124535
14069,256592	-108,582230
14071,948242	-107,190033
14074,639893	-106,370430
14077,331543	-106,850296
14080,023193	-108,461143
14082,714844	-106,918144
14085,406494	-107,693352
14088,098145	-108,067131
14090,789795	-107,795029
14093,481445	-108,405922
14096,173096	-108,175880
14098,864746	-108,295609
14101,556396	-105,859367
14104,248047	-108,917717
14106,939697	-108,394341
14109,631348	-107,547516
14112,322998	-109,255302
14115,014648	-108,101776
14117,706299	-108,354523
14120,397949	-109,298409
14123,089600	-106,640251
14125,781250	-107,065956
14128,472900	-106,811325
14131,164551	-106,706413
14133,856201	-107,432739
14136,547852	-108,330818
14139,239502	-106,896996
14141,931152	-106,459213
14144,622803	-108,563522
14147,314453	-106,985695
14150,006104	-107,621048
14152,697754	-106,541100
14155,389404	-108,389252
14158,081055	-107,394279
14160,772705	-106,885834
14163,464355	-107,811188
14166,156006	-107,504723
14168,847656	-106,059090
14171,539307	-107,254822
14174,230957	-108,330093
14176,922607	-108,702332
14179,614258	-107,195389
14182,305908	-108,212891
14184,997559	-106,955528
14187,689209	-107,248711
14190,380859	-107,103165
14193,072510	-108,713753
14195,764160	-106,222450
14198,455811	-107,929878
14201,147461	-107,806915
14203,839111	-107,241997
14206,530762	-107,733711
14209,222412	-107,980225
14211,914063	-107,828552
14214,605713	-107,418709
14217,297363	-107,563667
14219,989014	-107,699554
14222,680664	-108,241997
14225,372314	-106,589485
14228,063965	-107,799812
14230,755615	-107,316284
14233,447266	-107,002350
14236,138916	-106,863869
14238,830566	-107,180321
14241,522217	-107,355621
14244,213867	-107,765511
14246,905518	-109,687866
14249,597168	-108,069534
14252,288818	-107,466522
14254,980469	-107,155159
14257,672119	-106,548210
14260,363770	-106,792892
14263,055420	-107,092628
14265,747070	-106,511581
14268,438721	-107,157524
14271,130371	-106,383339
14273,822021	-107,676224
14276,513672	-108,932648
14279,205322	-106,421356
14281,896973	-106,634712
14284,588623	-107,979713
14287,280273	-108,418137
14289,971924	-107,275299
14292,663574	-107,858727
14295,355225	-107,335411
14298,046875	-107,677223
14300,738525	-107,571922
14303,430176	-108,185204
14306,121826	-107,059799
14308,813477	-106,400711
14311,505127	-107,663597
14314,196777	-108,068001
14316,888428	-106,986099
14319,580078	-107,532089
14322,271729	-106,292908
14324,963379	-107,852364
14327,655029	-107,181786
14330,346680	-107,808205
14333,038330	-107,110207
14335,729980	-103,893707
14338,421631	-107,813110
14341,113281	-108,279030
14343,804932	-108,711067
14346,496582	-106,550308
14349,188232	-107,238686
14351,879883	-107,581345
14354,571533	-108,557068
14357,263184	-108,304092
14359,954834	-106,876289
14362,646484	-108,279861
14365,338135	-105,381287
14368,029785	-106,804672
14370,721436	-107,193939
14373,413086	-108,470901
14376,104736	-106,827644
14378,796387	-107,212196
14381,488037	-106,437164
14384,179688	-107,775314
14386,871338	-106,489601
14389,562988	-109,597466
14392,254639	-106,058083
14394,946289	-108,392548
14397,637939	-108,634628
14400,329590	-106,795799
14403,021240	-106,630470
14405,712891	-107,971794
14408,404541	-106,975197
14411,096191	-108,289345
14413,787842	-108,026154
14416,479492	-107,276215
14419,171143	-106,678131
14421,862793	-108,198723
14424,554443	-108,032692
14427,246094	-107,357597
14429,937744	-109,519646
14432,629395	-107,300438
14435,321045	-106,756042
14438,012695	-106,564995
14440,704346	-107,674530
14443,395996	-106,986191
14446,087646	-105,919540
14448,779297	-107,223267
14451,470947	-109,103607
14454,162598	-108,002754
14456,854248	-106,949150
14459,545898	-106,723259
14462,237549	-107,683174
14464,929199	-107,480141
14467,620850	-108,211014
14470,312500	-106,868584
14473,004150	-108,534554
14475,695801	-108,139648
14478,387451	-107,230545
14481,079102	-108,187881
14483,770752	-107,037987
14486,462402	-107,750725
14489,154053	-108,407761
14491,845703	-106,212074
14494,537354	-107,416138
14497,229004	-107,822037
14499,920654	-108,799644
14502,612305	-108,405228
14505,303955	-106,811478
14507,995605	-106,794937
14510,687256	-107,671646
14513,378906	-106,814308
14516,070557	-107,478714
14518,762207	-106,883072
14521,453857	-108,114403
14524,145508	-108,112152
14526,837158	-105,813423
14529,528809	-107,245071
14532,220459	-108,303123
14534,912109	-109,143204
14537,603760	-108,731728
14540,295410	-106,996872
14542,987061	-106,556358
14545,678711	-109,370789
14548,370361	-107,515511
14551,062012	-107,362282
14553,753662	-106,841743
14556,445313	-108,374390
14559,136963	-108,513069
14561,828613	-107,095139
14564,520264	-106,827003
14567,211914	-106,115631
14569,903564	-106,282402
14572,595215	-107,648674
14575,286865	-106,702393
14577,978516	-106,889992
14580,670166	-106,134102
14583,361816	-106,666977
14586,053467	-105,915520
14588,745117	-107,040245
14591,436768	-105,854675
14594,128418	-108,068710
14596,820068	-107,610138
14599,511719	-106,935982
14602,203369	-107,509018
14604,895020	-108,303932
14607,586670	-107,863014
14610,278320	-107,401459
14612,969971	-106,880875
14615,661621	-108,795250
14618,353271	-107,362724
14621,044922	-108,420341
14623,736572	-107,220131
14626,428223	-107,611588
14629,119873	-106,452614
14631,811523	-108,995430
14634,503174	-107,895119
14637,194824	-107,369179
14639,886475	-107,056084
14642,578125	-107,947289
14645,269775	-108,169189
14647,961426	-107,777466
14650,653076	-106,487923
14653,344727	-107,129257
14656,036377	-107,261642
14658,728027	-107,968231
14661,419678	-106,839867
14664,111328	-108,194984
14666,802979	-107,350006
14669,494629	-107,807259
14672,186279	-108,194763
14674,877930	-108,103661
14677,569580	-107,216805
14680,261230	-108,810829
14682,952881	-107,962402
14685,644531	-106,794609
14688,336182	-108,313660
14691,027832	-106,876625
14693,719482	-109,148140
14696,411133	-108,139198
14699,102783	-106,832047
14701,794434	-108,064201
14704,486084	-108,063515
14707,177734	-108,297462
14709,869385	-107,371498
14712,561035	-107,339996
14715,252686	-108,225609
14717,944336	-106,317566
14720,635986	-107,488106
14723,327637	-107,024620
14726,019287	-107,008179
14728,710938	-108,473289
14731,402588	-108,580933
14734,094238	-107,599838
14736,785889	-107,345123
14739,477539	-107,761749
14742,169189	-108,136780
14744,860840	-107,454079
14747,552490	-107,718948
14750,244141	-107,063934
14752,935791	-105,578316
14755,627441	-107,723816
14758,319092	-106,493835
14761,010742	-108,059174
14763,702393	-108,834145
14766,394043	-106,922676
14769,085693	-107,800583
14771,777344	-106,585709
14774,468994	-106,106415
14777,160645	-108,305817
